Commit Hash,File Name,Method Name,Method Java,Commit Link
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,pushProgState,"    private static void
    pushProgState(REGlobalData gData, int min, int max,
                  REBackTrackData backTrackLastToSave,
                  int continuation_pc, int continuation_op)
    {
        gData.stateStackTop = new REProgState(gData.stateStackTop, min, max,
                                              gData.cp, backTrackLastToSave,",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,popProgState,"    private static REProgState
    popProgState(REGlobalData gData)
    {
        REProgState state = gData.stateStackTop;
        gData.stateStackTop = state.previous;
        return state;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,pushBackTrackState,"    private static void
    pushBackTrackState(REGlobalData gData, byte op, int target)
    {
        gData.backTrackStackTop = new REBackTrackData(gData, op, target);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,flatNMatcher,"    private static boolean
    flatNMatcher(REGlobalData gData, int matchChars,
                 int length, char[] chars, int end)
    {
        if ((gData.cp + length) > end)
            return false;
        for (int i = 0; i < length; i++) {
            if (gData.regexp.source[matchChars + i] != chars[gData.cp + i]) {
                return false;
            }
        }
        gData.cp += length;
        return true;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,flatNIMatcher,"    private static boolean
    flatNIMatcher(REGlobalData gData, int matchChars,
                  int length, char[] chars, int end)
    {
        if ((gData.cp + length) > end)
            return false;
        for (int i = 0; i < length; i++) {
            if (upcase(gData.regexp.source[matchChars + i])
                != upcase(chars[gData.cp + i]))
            {
                return false;
            }
        }
        gData.cp += length;
        return true;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,backrefMatcher,"    private static boolean
    backrefMatcher(REGlobalData gData, int parenIndex,
                   char[] chars, int end)
    {
        int len;
        int i;
        int parenContent = gData.parens_index(parenIndex);
        if (parenContent == -1)
            return true;

        len = gData.parens_length(parenIndex);
        if ((gData.cp + len) > end)
            return false;

        if ((gData.regexp.flags & JSREG_FOLD) != 0) {
            for (i = 0; i < len; i++) {
                if (upcase(chars[parenContent + i]) != upcase(chars[gData.cp + i]))
                    return false;
            }
        }
        else {
            for (i = 0; i < len; i++) {
                if (chars[parenContent + i] != chars[gData.cp + i])
                    return false;
            }
        }
        gData.cp += len;
        return true;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,addCharacterToCharSet,"    private static void
    addCharacterToCharSet(RECharSet cs, char c)
    {
        int byteIndex = (c / 8);
        if (c > cs.length)
            throw new RuntimeException();
        cs.bits[byteIndex] |= 1 << (c & 0x7);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,addCharacterRangeToCharSet,"    private static void
    addCharacterRangeToCharSet(RECharSet cs, char c1, char c2)
    {
        int i;

        int byteIndex1 = (c1 / 8);
        int byteIndex2 = (c2 / 8);

        if ((c2 > cs.length) || (c1 > c2))
            throw new RuntimeException();

        c1 &= 0x7;
        c2 &= 0x7;

        if (byteIndex1 == byteIndex2) {
            cs.bits[byteIndex1] |= ((0xFF) >> (7 - (c2 - c1))) << c1;",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,processCharSet,"    private static void
    processCharSet(REGlobalData gData, RECharSet charSet)
    {
        synchronized (charSet) {
            if (!charSet.converted) {",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,processCharSetImpl,"    private static void
    processCharSetImpl(REGlobalData gData, RECharSet charSet)
    {
        int src = charSet.startIndex;
        int end = src + charSet.strlength;

        char rangeStart = 0, thisCh;
        int byteLength;
        char c;
        int n;
        int nDigits;
        int i;
        boolean inRange = false;

        charSet.sense = true;
        byteLength = (charSet.length / 8) + 1;
        charSet.bits = new byte[byteLength];

        if (src == end)
            return;

        if (gData.regexp.source[src] == '^') {
            charSet.sense = false;
            ++src;
        }

        while (src != end) {
            nDigits = 2;",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,classMatcher,"    private static boolean
    classMatcher(REGlobalData gData, RECharSet charSet, char ch)
    {
        if (!charSet.converted) {
            processCharSet(gData, charSet);
        }

        int byteIndex = ch / 8;
        if (charSet.sense) {
            if ((charSet.length == 0) ||
                 ( (ch > charSet.length)
                    || ((charSet.bits[byteIndex] & (1 << (ch & 0x7))) == 0) ))
                return false;
        } else {
            if (! ((charSet.length == 0) ||
                     ( (ch > charSet.length)
                        || ((charSet.bits[byteIndex] & (1 << (ch & 0x7))) == 0) )))
                return false;
        }
        return true;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,executeREBytecode,"    private static boolean
    executeREBytecode(REGlobalData gData, char[] chars, int end)
    {
        int pc = 0;
        byte program[] = gData.regexp.program;
        int currentContinuation_op;
        int currentContinuation_pc;
        boolean result = false;

        currentContinuation_pc = 0;
        currentContinuation_op = REOP_END;
if (debug) {
System.out.println(""Input = \"""" + new String(chars) + ""\"", start at "" + gData.cp);
}
        int op = program[pc++];
        for (;;) {
if (debug) {",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,matchRegExp,"    private static boolean
    matchRegExp(REGlobalData gData, RECompiled re,
                char[] chars, int start, int end, boolean multiline)
    {
        if (re.parenCount != 0) {
            gData.parens = new long[re.parenCount];
        } else {
            gData.parens = null;
        }

        gData.backTrackStackTop = null;

        gData.stateStackTop = null;

        gData.multiline = multiline;
        gData.regexp = re;
        gData.lastParen = 0;

        int anchorCh = gData.regexp.anchorCh;
        //
        // have to include the position beyond the last character
        //  in order to detect end-of-input/line condition
        //
        for (int i = start; i <= end; ++i) {
            //
            // If the first node is a literal match, step the index into
            // the string until that match is made, or fail if it can't be
            // found at all.
            //
            if (anchorCh >= 0) {
                for (;;) {
                    if (i == end) {
                        return false;
                    }
                    char matchCh = chars[i];
                    if (matchCh == anchorCh ||
                            ((gData.regexp.flags & JSREG_FOLD) != 0
                             && upcase(matchCh) == upcase((char)anchorCh)))
                    {
                        break;
                    }
                    ++i;
                }
            }
            gData.cp = i;
            for (int j = 0; j < re.parenCount; j++) {
                gData.set_parens(j, -1, 0);
            }
            boolean result = executeREBytecode(gData, chars, end);

            gData.backTrackStackTop = null;
            gData.stateStackTop = null;
            if (result) {
                gData.skipped = i - start;
                return true;
            }
        }
        return false;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,executeRegExp,"    Object executeRegExp(Context cx, Scriptable scopeObj, RegExpImpl res,
                         String str, int indexp[], int matchType)
    {
        REGlobalData gData = new REGlobalData();

        int start = indexp[0];
        char[] charArray = str.toCharArray();
        int end = charArray.length;
        if (start > end)
            start = end;
        //
        // Call the recursive matcher to do the real work.
        //
        boolean matches = matchRegExp(gData, re, charArray, start, end,
                                      res.multiline);
        if (!matches) {
            if (matchType != PREFIX) return null;
            return Undefined.instance;
        }
        int index = gData.cp;
        int i = index;
        indexp[0] = i;
        int matchlen = i - (start + gData.skipped);
        int ep = index;
        index -= matchlen;
        Object result;
        Scriptable obj;

        if (matchType == TEST) {
            /*
             * Testing for a match and updating cx.regExpImpl: don't allocate
             * an array object, do return true.
             */
            result = Boolean.TRUE;
            obj = null;
        }
        else {
            /*
             * The array returned on match has element 0 bound to the matched
             * string, elements 1 through re.parenCount bound to the paren
             * matches, an index property telling the length of the left context,
             * and an input property referring to the input string.
             */
            Scriptable scope = getTopLevelScope(scopeObj);
            result = ScriptRuntime.newObject(cx, scope, ""Array"", null);
            obj = (Scriptable) result;

            String matchstr = new String(charArray, index, matchlen);
            obj.put(0, obj, matchstr);
        }

        if (re.parenCount == 0) {
            res.parens = null;
            res.lastParen = SubString.emptySubString;
        } else {
            SubString parsub = null;
            int num;
            res.parens = new SubString[re.parenCount];
            for (num = 0; num < re.parenCount; num++) {
                int cap_index = gData.parens_index(num);
                String parstr;
                if (cap_index != -1) {
                    int cap_length = gData.parens_length(num);
                    parsub = new SubString(charArray, cap_index, cap_length);
                    res.parens[num] = parsub;
                    if (matchType == TEST) continue;
                    parstr = parsub.toString();
                    obj.put(num+1, obj, parstr);
                }
                else {
                    if (matchType != TEST)
                        obj.put(num+1, obj, Undefined.instance);
                }
            }
            res.lastParen = parsub;
        }

        if (! (matchType == TEST)) {
            /*
             * Define the index and input properties last for better for/in loop
             * order (so they come after the elements).
             */
            obj.put(""index"", obj, new Integer(start + gData.skipped));
            obj.put(""input"", obj, str);
        }

        if (res.lastMatch == null) {
            res.lastMatch = new SubString();
            res.leftContext = new SubString();
            res.rightContext = new SubString();
        }
        res.lastMatch.charArray = charArray;
        res.lastMatch.index = index;
        res.lastMatch.length = matchlen;

        res.leftContext.charArray = charArray;
        if (cx.getLanguageVersion() == Context.VERSION_1_2) {
            /*
             * JS1.2 emulated Perl4.0.1.8 (patch level 36) for global regexps used
             * in scalar contexts, and unintentionally for the string.match ""list""
             * psuedo-context.  On ""hi there bye"", the following would result:
             *
             * Language     while(/ /g){print(""$`"");}   s/ /$`/g
             * perl4.036    ""hi"", ""there""               ""hihitherehi therebye""
             * perl5        ""hi"", ""hi there""            ""hihitherehi therebye""
             * js1.2        ""hi"", ""there""               ""hihitheretherebye""
             *
             * Insofar as JS1.2 always defined $` as ""left context from the last
             * match"" for global regexps, it was more consistent than perl4.
             */
            res.leftContext.index = start;
            res.leftContext.length = gData.skipped;
        } else {
            /*
             * For JS1.3 and ECMAv2, emulate Perl5 exactly:
             *
             * js1.3        ""hi"", ""hi there""            ""hihitherehi therebye""
             */
            res.leftContext.index = 0;
            res.leftContext.length = start + gData.skipped;
        }

        res.rightContext.charArray = charArray;
        res.rightContext.index = ep;
        res.rightContext.length = end - ep;

        return result;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,getFlags,"    int getFlags()
    {
        return re.flags;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,reportWarning,"    private static void reportWarning(Context cx, String messageId, String arg)
    {
        if (cx.hasFeature(Context.FEATURE_STRICT_MODE)) {
            String msg = ScriptRuntime.getMessage1(messageId, arg);",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,reportError,"    private static void reportError(String messageId, String arg)
    {
        String msg = ScriptRuntime.getMessage1(messageId, arg);
        throw ScriptRuntime.constructError(""SyntaxError"", msg);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,getMaxInstanceId,"    protected int getMaxInstanceId()
    {
        return MAX_INSTANCE_ID;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,findInstanceIdInfo,"    protected int findInstanceIdInfo(String s)
    {
        int id;
// #generated# Last update: 2007-05-09 08:16:24 EDT
        L0: { id = 0; String X = null; int c;
            int s_length = s.length();
            if (s_length==6) {
                c=s.charAt(0);
                if (c=='g') { X=""global"";id=Id_global; }
                else if (c=='s') { X=""source"";id=Id_source; }
            }
            else if (s_length==9) {
                c=s.charAt(0);
                if (c=='l') { X=""lastIndex"";id=Id_lastIndex; }
                else if (c=='m') { X=""multiline"";id=Id_multiline; }
            }
            else if (s_length==10) { X=""ignoreCase"";id=Id_ignoreCase; }
            if (X!=null && X!=s && !X.equals(s)) id = 0;
            break L0;
        }
// #/generated#
// #/string_id_map#

        if (id == 0) return super.findInstanceIdInfo(s);

        int attr;
        switch (id) {
          case Id_lastIndex:
            attr = PERMANENT | DONTENUM;
            break;
          case Id_source:
          case Id_global:
          case Id_ignoreCase:
          case Id_multiline:
            attr = PERMANENT | READONLY | DONTENUM;
            break;
          default:
            throw new IllegalStateException();
        }
        return instanceIdInfo(attr, id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,getInstanceIdName,"    protected String getInstanceIdName(int id)
    {
        switch (id) {
            case Id_lastIndex:  return ""lastIndex"";
            case Id_source:     return ""source"";
            case Id_global:     return ""global"";
            case Id_ignoreCase: return ""ignoreCase"";
            case Id_multiline:  return ""multiline"";
        }
        return super.getInstanceIdName(id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,getInstanceIdValue,"    protected Object getInstanceIdValue(int id)
    {
        switch (id) {
          case Id_lastIndex:
            return ScriptRuntime.wrapNumber(lastIndex);
          case Id_source:
            return new String(re.source);
          case Id_global:
            return ScriptRuntime.wrapBoolean((re.flags & JSREG_GLOB) != 0);
          case Id_ignoreCase:
            return ScriptRuntime.wrapBoolean((re.flags & JSREG_FOLD) != 0);
          case Id_multiline:
            return ScriptRuntime.wrapBoolean((re.flags & JSREG_MULTILINE) != 0);
        }
        return super.getInstanceIdValue(id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,setInstanceIdValue,"    protected void setInstanceIdValue(int id, Object value)
    {
        if (id == Id_lastIndex) {
            lastIndex = ScriptRuntime.toNumber(value);
            return;
        }
        super.setInstanceIdValue(id, value);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,initPrototypeId,"    protected void initPrototypeId(int id)
    {
        String s;
        int arity;
        switch (id) {
          case Id_compile:  arity=1; s=""compile"";  break;
          case Id_toString: arity=0; s=""toString""; break;
          case Id_toSource: arity=0; s=""toSource""; break;
          case Id_exec:     arity=1; s=""exec"";     break;
          case Id_test:     arity=1; s=""test"";     break;
          case Id_prefix:   arity=1; s=""prefix"";   break;
          default: throw new IllegalArgumentException(String.valueOf(id));
        }
        initPrototypeMethod(REGEXP_TAG, id, s, arity);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,execIdCall,"    public Object execIdCall(IdFunctionObject f, Context cx, Scriptable scope,
                             Scriptable thisObj, Object[] args)
    {
        if (!f.hasTag(REGEXP_TAG)) {
            return super.execIdCall(f, cx, scope, thisObj, args);
        }
        int id = f.methodId();
        switch (id) {
          case Id_compile:
            return realThis(thisObj, f).compile(cx, scope, args);

          case Id_toString:
          case Id_toSource:
            return realThis(thisObj, f).toString();

          case Id_exec:
            return realThis(thisObj, f).execSub(cx, scope, args, MATCH);

          case Id_test: {
            Object x = realThis(thisObj, f).execSub(cx, scope, args, TEST);
            return Boolean.TRUE.equals(x) ? Boolean.TRUE : Boolean.FALSE;
          }

          case Id_prefix:
            return realThis(thisObj, f).execSub(cx, scope, args, PREFIX);
        }
        throw new IllegalArgumentException(String.valueOf(id));
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,realThis,"    private static NativeRegExp realThis(Scriptable thisObj, IdFunctionObject f)
    {
        if (!(thisObj instanceof NativeRegExp))
            throw incompatibleCallError(f);
        return (NativeRegExp)thisObj;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,findPrototypeId,"    protected int findPrototypeId(String s)
    {
        int id;
// #generated# Last update: 2007-05-09 08:16:24 EDT
        L0: { id = 0; String X = null; int c;
            L: switch (s.length()) {
            case 4: c=s.charAt(0);
                if (c=='e') { X=""exec"";id=Id_exec; }
                else if (c=='t') { X=""test"";id=Id_test; }
                break L;
            case 6: X=""prefix"";id=Id_prefix; break L;
            case 7: X=""compile"";id=Id_compile; break L;
            case 8: c=s.charAt(3);
                if (c=='o') { X=""toSource"";id=Id_toSource; }
                else if (c=='t') { X=""toString"";id=Id_toString; }
                break L;
            }
            if (X!=null && X!=s && !X.equals(s)) id = 0;
            break L0;
        }
// #/generated#
        return id;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,parens_index,"    int parens_index(int i)
    {
        return (int)(parens[i]);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,parens_length,"    int parens_length(int i)
    {
        return (int)(parens[i] >>> 32);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExp.java,set_parens,"    void set_parens(int i, int index, int length)
    {
        parens[i] = (index & 0xffffffffL) | ((long)length << 32);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,getFunctionName,"    public String getFunctionName()
    {
        return ""RegExp"";
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,call,"    public Object call(Context cx, Scriptable scope, Scriptable thisObj,
                       Object[] args)
    {
        if (args.length > 0 && args[0] instanceof NativeRegExp &&
            (args.length == 1 || args[1] == Undefined.instance))
        {
            return args[0];
        }
        return construct(cx, scope, args);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,construct,"    public Scriptable construct(Context cx, Scriptable scope, Object[] args)
    {
        NativeRegExp re = new NativeRegExp();
        re.compile(cx, scope, args);
        ScriptRuntime.setObjectProtoAndParent(re, scope);
        return re;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,getImpl,"    private static RegExpImpl getImpl()
    {
        Context cx = Context.getCurrentContext();
        return (RegExpImpl) ScriptRuntime.getRegExpProxy(cx);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,getMaxInstanceId,"    protected int getMaxInstanceId()
    {
        return super.getMaxInstanceId() + MAX_INSTANCE_ID;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,findInstanceIdInfo,"    protected int findInstanceIdInfo(String s) {
        int id;
// #generated# Last update: 2001-05-24 16:09:31 GMT+02:00
        L0: { id = 0; String X = null; int c;
            L: switch (s.length()) {
            case 2: switch (s.charAt(1)) {
                case '&': if (s.charAt(0)=='$') {id=Id_AMPERSAND; break L0;} break L;
                case '\'': if (s.charAt(0)=='$') {id=Id_QUOTE; break L0;} break L;
                case '*': if (s.charAt(0)=='$') {id=Id_STAR; break L0;} break L;
                case '+': if (s.charAt(0)=='$') {id=Id_PLUS; break L0;} break L;
                case '1': if (s.charAt(0)=='$') {id=Id_DOLLAR_1; break L0;} break L;
                case '2': if (s.charAt(0)=='$') {id=Id_DOLLAR_2; break L0;} break L;
                case '3': if (s.charAt(0)=='$') {id=Id_DOLLAR_3; break L0;} break L;
                case '4': if (s.charAt(0)=='$') {id=Id_DOLLAR_4; break L0;} break L;
                case '5': if (s.charAt(0)=='$') {id=Id_DOLLAR_5; break L0;} break L;
                case '6': if (s.charAt(0)=='$') {id=Id_DOLLAR_6; break L0;} break L;
                case '7': if (s.charAt(0)=='$') {id=Id_DOLLAR_7; break L0;} break L;
                case '8': if (s.charAt(0)=='$') {id=Id_DOLLAR_8; break L0;} break L;
                case '9': if (s.charAt(0)=='$') {id=Id_DOLLAR_9; break L0;} break L;
                case '_': if (s.charAt(0)=='$') {id=Id_UNDERSCORE; break L0;} break L;
                case '`': if (s.charAt(0)=='$') {id=Id_BACK_QUOTE; break L0;} break L;
                } break L;
            case 5: X=""input"";id=Id_input; break L;
            case 9: c=s.charAt(4);
                if (c=='M') { X=""lastMatch"";id=Id_lastMatch; }
                else if (c=='P') { X=""lastParen"";id=Id_lastParen; }
                else if (c=='i') { X=""multiline"";id=Id_multiline; }
                break L;
            case 11: X=""leftContext"";id=Id_leftContext; break L;
            case 12: X=""rightContext"";id=Id_rightContext; break L;
            }
            if (X!=null && X!=s && !X.equals(s)) id = 0;
        }
// #/generated#

        if (id == 0) return super.findInstanceIdInfo(s);

        int attr;
        switch (id) {
          case Id_multiline:
          case Id_STAR:
          case Id_input:
          case Id_UNDERSCORE:
            attr = PERMANENT;
            break;
          default:
            attr = PERMANENT | READONLY;
            break;
        }

        return instanceIdInfo(attr, super.getMaxInstanceId() + id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,getInstanceIdName,"    protected String getInstanceIdName(int id)
    {
        int shifted = id - super.getMaxInstanceId();
        if (1 <= shifted && shifted <= MAX_INSTANCE_ID) {
            switch (shifted) {
                case Id_multiline:    return ""multiline"";
                case Id_STAR:         return ""$*"";

                case Id_input:        return ""input"";
                case Id_UNDERSCORE:   return ""$_"";

                case Id_lastMatch:    return ""lastMatch"";
                case Id_AMPERSAND:    return ""$&"";

                case Id_lastParen:    return ""lastParen"";
                case Id_PLUS:         return ""$+"";

                case Id_leftContext:  return ""leftContext"";
                case Id_BACK_QUOTE:   return ""$`"";

                case Id_rightContext: return ""rightContext"";
                case Id_QUOTE:        return ""$'"";
            }
            // Must be one of $1..$9, convert to 0..8
            int substring_number = shifted - DOLLAR_ID_BASE - 1;
            char[] buf = { '$', (char)('1' + substring_number) };
            return new String(buf);
        }
        return super.getInstanceIdName(id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,getInstanceIdValue,"    protected Object getInstanceIdValue(int id)
    {
        int shifted = id - super.getMaxInstanceId();
        if (1 <= shifted && shifted <= MAX_INSTANCE_ID) {
            RegExpImpl impl = getImpl();
            Object stringResult;
            switch (shifted) {
              case Id_multiline:
              case Id_STAR:
                return ScriptRuntime.wrapBoolean(impl.multiline);

              case Id_input:
              case Id_UNDERSCORE:
                stringResult = impl.input;
                break;

              case Id_lastMatch:
              case Id_AMPERSAND:
                stringResult = impl.lastMatch;
                break;

              case Id_lastParen:
              case Id_PLUS:
                stringResult = impl.lastParen;
                break;

              case Id_leftContext:
              case Id_BACK_QUOTE:
                stringResult = impl.leftContext;
                break;

              case Id_rightContext:
              case Id_QUOTE:
                stringResult = impl.rightContext;
                break;

              default:
                {
                    // Must be one of $1..$9, convert to 0..8
                    int substring_number = shifted - DOLLAR_ID_BASE - 1;
                    stringResult = impl.getParenSubString(substring_number);
                    break;
                }
            }
            return (stringResult == null) ? """" : stringResult.toString();
        }
        return super.getInstanceIdValue(id);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,NativeRegExpCtor.java,setInstanceIdValue,"    protected void setInstanceIdValue(int id, Object value)
    {
        int shifted = id - super.getMaxInstanceId();
        switch (shifted) {
            case Id_multiline:
            case Id_STAR:
                getImpl().multiline = ScriptRuntime.toBoolean(value);
                return;

            case Id_input:
            case Id_UNDERSCORE:
                getImpl().input = ScriptRuntime.toString(value);
                return;
        }
        super.setInstanceIdValue(id, value);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,RegExpImpl.java,isRegExp,"    public boolean isRegExp(Scriptable obj) {
        return obj instanceof NativeRegExp;
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,RegExpImpl.java,compileRegExp,"    public Object compileRegExp(Context cx, String source, String flags)
    {
        return NativeRegExp.compileRE(cx, source, flags, false);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,RegExpImpl.java,wrapRegExp,"    public Scriptable wrapRegExp(Context cx, Scriptable scope,
                                 Object compiled)
    {
        return new NativeRegExp(scope, compiled);
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,RegExpImpl.java,action,"    public Object action(Context cx, Scriptable scope,
                         Scriptable thisObj, Object[] args,
                         int actionType)
    {
        GlobData data = new GlobData();
        data.mode = actionType;

        switch (actionType) {
          case RA_MATCH:",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
